job_title_cleaned,job_level,Rating,Company Name,Location,Headquarters,job_state,same_location,Size,years_of_operation,Type of ownership,Industry,Sector,Revenue,min_salary,max_salary,avg_salary,python,r,excel,sql,tableau,power_bi,hadoop,spark,kafka,aws,big_data,machine_learning
Data Scientist, Other,2.9,"Pragmatics, Inc.",United States,"Reston, VA",,False,201 to 500,39,Company - Private,IT Services,Information Technology,$100 to $500 million (USD),31,56,43,True,True,False,False,False,False,True,False,False,False,False,False
Other, Other,4.5,Johns Hopkins University Applied Physics Laboratory,"Laurel, MD","Laurel, MD", MD,True,5001 to 10000,82,Nonprofit Organization,Aerospace & Defense,Aerospace & Defense,$1 to $2 billion (USD),31,56,43,False,False,False,False,False,False,False,True,False,False,False,False
Data Scientist, Other,4.9,Cambridge Mobile Telematics,"Cambridge, MA","Cambridge, MA", MA,True,1 to 50,14,Company - Private,Enterprise Software & Network Solutions,Information Technology,NA,31,56,43,True,False,False,False,False,False,False,True,False,True,False,True
Data Scientist, Other,5.0,Phoenix Operations Group,"Annapolis Junction, MD","Woodbine, MD", MD,False,1 to 50,13,Company - Private,IT Services,Information Technology,$1 to $5 million (USD),31,56,43,True,True,False,False,False,False,False,True,False,False,True,True
Data Scientist, Other,3.3,Tempus Labs,"Redwood City, CA","Chicago, IL", CA,False,501 to 1000,9,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,NA,95,119,107,True,False,False,True,False,False,False,False,False,True,False,True
Data Scientist, Other,3.5,The Knot Worldwide,"Washington, DC","Chevy Chase, MD", DC,False,1001 to 5000,5,Company - Private,Internet,Information Technology,NA,95,119,107,True,True,False,False,False,False,False,False,False,False,False,True
Data Scientist, Other,3.5,Crossover Health,"San Clemente, CA","Aliso Viejo, CA", CA,False,1 to 50,14,Company - Private,Health Care Services & Hospitals,Health Care,$1 to $5 million (USD),95,119,107,True,True,False,False,True,False,False,False,False,False,True,False
Data Scientist, Other,4.0,Lorven Technologies Inc,"New York, NY","Plainsboro, NJ", NY,False,1 to 50,-1,Company - Private,Accounting,Accounting & Legal,Less than $1 million (USD),95,119,107,True,False,False,True,False,False,False,False,False,False,False,True
Analyst, Other,3.9,Nolij Consulting,"Falls Church, VA","Vienna, VA", VA,False,51 to 200,12,Company - Public,Consulting,Business Services,$1 to $5 million (USD),95,119,107,True,True,True,True,True,False,False,False,False,False,False,False
Data Scientist, Other,3.4,Dice.com,"Newton, MA","Denver, CO", MA,False,201 to 500,34,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services,$100 to $500 million (USD),95,119,107,False,False,False,True,False,False,False,False,False,False,False,True
Data Scientist, Other,3.5,Gap Inc.,"San Francisco, CA","San Francisco, CA", CA,True,10000+,55,Company - Public,"Department, Clothing, & Shoe Stores",Retail,$10+ billion (USD),95,119,107,True,False,False,True,False,False,False,True,False,False,True,True
Data Scientist, Other,4.7,"Tygart Technology, Inc","Washington, DC","Fairmont, WV", DC,False,1 to 50,-1,Company - Private,Other,-1,$1 to $5 million (USD),95,119,107,True,True,False,True,False,False,True,False,False,False,True,True
Data Scientist, Other,-1.0,Hatch Data Inc,"San Francisco, CA",-1, CA,False,NA,-1,Other Organization,Other,-1,NA,95,119,107,True,True,False,False,False,False,False,True,False,True,False,True
Data Scientist, Other,-1.0,Hatch Data Inc,"San Francisco, CA",-1, CA,False,NA,-1,Other Organization,Other,-1,NA,95,119,107,True,True,False,False,False,False,False,True,False,True,False,True
Data Scientist, Other,-1.0,Hatch Data Inc,"San Francisco, CA",-1, CA,False,NA,-1,Other Organization,Other,-1,NA,95,119,107,True,True,False,False,False,False,False,True,False,True,False,True
Data Scientist, Other,-1.0,Hatch Data Inc,"San Francisco, CA",-1, CA,False,NA,-1,Other Organization,Other,-1,NA,95,119,107,True,True,False,False,False,False,False,True,False,True,False,True
Data Scientist, Other,-1.0,Hatch Data Inc,"San Francisco, CA",-1, CA,False,NA,-1,Other Organization,Other,-1,NA,95,119,107,True,True,False,False,False,False,False,True,False,True,False,True
Data Scientist, Other,-1.0,Hatch Data Inc,"San Francisco, CA",-1, CA,False,NA,-1,Other Organization,Other,-1,NA,95,119,107,True,True,False,False,False,False,False,True,False,True,False,True
Data Scientist, Other,4.6,Murray Resources,"The Woodlands, TX","Houston, TX", TX,False,1 to 50,36,Company - Private,Staffing & Outsourcing,Business Services,$10 to $25 million (USD),95,119,107,True,True,False,True,True,False,True,False,False,False,False,False
Data Scientist, Other,4.0,New York Technology Partners,"Seattle, WA","Jersey City, NJ", WA,False,51 to 200,25,Company - Private,Computer Hardware & Software,Information Technology,$10 to $25 million (USD),95,119,107,True,False,False,True,False,False,True,True,False,True,False,True
Data Scientist, Other,4.0,Two95 International Inc.,"Chicago, IL","Cherry Hill, NJ", IL,False,1 to 50,-1,Company - Private,Staffing & Outsourcing,Business Services,$1 to $5 million (USD),95,119,107,True,True,False,True,False,False,False,False,False,False,False,False
Data Scientist, Other,-1.0,Sophinea,"Chantilly, VA",-1, VA,False,1 to 50,-1,Other Organization,Other,-1,NA,95,119,107,False,False,False,True,False,False,False,False,False,False,False,False
Data Scientist, Other,4.7,CRS Group,"Chicago, IL","Itasca, IL", IL,False,51 to 200,30,Company - Private,Staffing & Outsourcing,Business Services,$10 to $25 million (USD),95,119,107,False,False,False,False,False,False,False,False,False,False,False,False
Data Scientist, Other,3.5,Blackstone Talent Group,"San Francisco, CA","San Francisco, CA", CA,True,51 to 200,26,Company - Private,Consulting,Business Services,$25 to $50 million (USD),95,119,107,True,False,False,False,False,False,False,False,False,True,False,True
Data Scientist, Other,5.0,Phoenix Operations Group,"Baltimore, MD","Woodbine, MD", MD,False,1 to 50,13,Company - Private,IT Services,Information Technology,$1 to $5 million (USD),95,119,107,True,False,False,False,False,False,False,True,True,False,True,True
Data Scientist,Senior,4.1,Roche,"Pleasanton, CA","Basel, Switzerland", CA,False,10000+,128,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),212,331,271,True,True,False,True,False,False,True,True,False,False,True,True
Data Scientist, Other,4.0,AstraZeneca,"Wilmington, DE","Cambridge, United Kingdom", DE,False,10000+,111,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),212,331,271,True,True,False,True,False,False,True,False,False,False,False,True
Data Scientist, Other,3.6,Creative Circle,United States,"Los Angeles, CA",,False,201 to 500,22,Company - Public,Staffing & Outsourcing,Business Services,NA,212,331,271,True,True,False,True,False,False,False,False,False,False,False,False
Data Scientist, Other,5.0,Blue Horizon Tek Solutions,"New York, NY","Coconut Creek, FL", NY,False,1 to 50,37,Company - Private,Staffing & Outsourcing,Business Services,NA,212,331,271,True,False,False,False,False,False,False,False,False,False,False,True
Data Scientist,Senior,3.5,Maxar Technologies,"Herndon, VA","Westminster, CO", VA,False,5001 to 10000,-1,Company - Public,Aerospace & Defense,Aerospace & Defense,$2 to $5 billion (USD),212,331,271,True,True,False,True,False,False,False,False,False,False,True,True
Data Scientist, Other,4.7,Sharpedge Solutions Inc,"Seattle, WA","Lombard, IL", WA,False,NA,-1,Company - Private,Publishing,Media,Less than $1 million (USD),212,331,271,True,False,False,True,False,False,True,True,False,True,False,True
Data Scientist, Other,3.5,Maxar Technologies,"Herndon, VA","Westminster, CO", VA,False,5001 to 10000,-1,Company - Public,Aerospace & Defense,Aerospace & Defense,$2 to $5 billion (USD),212,331,271,True,True,False,True,True,False,True,True,False,False,False,True
Data Scientist, Other,3.6,Alaka`ina Foundation Family of Companies,"Fort Sam Houston, TX","Honolulu, HI", TX,False,501 to 1000,-1,Government,Other,-1,NA,212,331,271,True,True,False,True,False,False,False,False,False,False,False,True
Other, Other,3.9,Southwest Research Institute,"Oklahoma City, OK","San Antonio, TX", OK,False,1001 to 5000,77,Nonprofit Organization,Research & Development,Business Services,$500 million to $1 billion (USD),212,331,271,True,False,False,False,False,False,False,False,False,False,False,False
Data Scientist, Other,2.7,Hexagon US Federal,"Lexington Park, MD","Chantilly, VA", MD,False,51 to 200,14,Company - Public,Aerospace & Defense,Aerospace & Defense,NA,212,331,271,False,False,False,False,False,False,False,False,False,False,False,True
Other, Other,4.8,Klaviyo,"Boston, MA","Boston, MA", MA,True,201 to 500,12,Company - Private,Computer Hardware & Software,Information Technology,NA,212,331,271,True,False,False,False,False,False,False,False,True,False,False,True
Other,Senior,-1.0,Monte Rosa Therapeutics,"Cambridge, MA",-1, MA,False,NA,-1,Other Organization,Other,-1,NA,212,331,271,False,False,False,False,False,False,False,False,False,False,False,False
Data Scientist, Other,4.0,Comtech Global Inc,"Washington, DC","Columbus, OH", DC,False,51 to 200,-1,Company - Private,"Health, Beauty, & Fitness",Consumer Services,$5 to $10 million (USD),212,331,271,True,True,False,True,True,True,True,True,False,True,False,True
Data Scientist, Other,3.8,"Aveshka, Inc.","Washington, DC","Arlington, VA", DC,False,51 to 200,14,Company - Public,IT Services,Information Technology,$10 to $25 million (USD),212,331,271,True,True,True,True,False,False,False,True,False,False,True,True
Manager, Other,4.2,10x Genomics,"Raleigh, NC","Pleasanton, CA", NC,False,501 to 1000,12,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,NA,212,331,271,False,False,False,False,False,False,False,False,False,False,False,False
Other, Other,3.9,Southwest Research Institute,"Dayton, OH","San Antonio, TX", OH,False,1001 to 5000,77,Nonprofit Organization,Research & Development,Business Services,$500 million to $1 billion (USD),212,331,271,True,False,False,False,False,False,False,False,False,False,False,False
Data Scientist, Other,-1.0,CompuForce,"New York, NY","New York, NY", NY,True,NA,-1,Company - Private,Other,-1,NA,212,331,271,False,True,False,False,False,False,True,True,False,True,True,True
Data Scientist, Other,4.5,Smith Hanley Associates,"Washington, DC","New York, 061", DC,False,1 to 50,44,Company - Private,Staffing & Outsourcing,Business Services,NA,212,331,271,True,True,False,True,False,False,False,False,False,False,False,True
Other, Other,3.5,Allen Institute,"Seattle, WA","Seattle, WA", WA,True,201 to 500,21,Nonprofit Organization,Research & Development,Business Services,$100 to $500 million (USD),212,331,271,False,False,False,False,False,False,False,False,False,False,False,True
Data Scientist, Other,2.7,1-800-Flowers,"New York, NY","Carle Place, NY", NY,False,1001 to 5000,48,Company - Public,Wholesale,Business Services,$1 to $2 billion (USD),212,331,271,True,False,True,True,True,False,False,False,False,False,False,False
Data Scientist, Other,3.5,Aptive,"Washington, DC","Alexandria, VA", DC,False,51 to 200,12,Company - Private,Consulting,Business Services,$25 to $50 million (USD),212,331,271,True,True,False,True,True,True,False,False,False,False,False,True
Data Scientist, Other,4.9,The Mom Project,"Longmont, CO","Chicago, IL", CO,False,1 to 50,8,Company - Private,Staffing & Outsourcing,Business Services,NA,66,112,89,True,False,False,False,False,False,True,True,False,True,False,True
Data Scientist, Other,3.6,Powertek,"Washington, DC","Rockville, MD", DC,False,51 to 200,23,Company - Private,IT Services,Information Technology,$25 to $50 million (USD),66,112,89,False,False,False,False,False,False,False,False,False,False,False,False
Data Scientist, Other,5.0,JCD Staffing,"Washington, DC","Germantown, MD", DC,False,1 to 50,-1,Company - Private,Other,-1,NA,66,112,89,True,True,False,True,True,True,False,False,False,False,False,True
Data Scientist, Other,3.1,Bayside Solutions,"Sunnyvale, CA","Pleasanton, CA", CA,False,1 to 50,23,Company - Private,Staffing & Outsourcing,Business Services,$1 to $5 million (USD),66,112,89,True,True,False,True,True,False,False,False,False,False,False,False
Data Engineer,Senior,3.9,Thumbtack,"San Francisco, CA","San Francisco, CA", CA,True,501 to 1000,15,Company - Private,Internet,Information Technology,NA,66,112,89,True,False,False,False,False,False,False,False,False,True,False,False
Data Scientist, Other,3.4,"MILVETS Systems Technology, Inc.","Patuxent, Anne Arundel, MD","Orlando, FL", Anne Arundel,False,51 to 200,38,Company - Private,IT Services,Information Technology,$25 to $50 million (USD),66,112,89,False,False,False,False,False,False,False,False,False,False,False,True
Other, Other,4.1,Apple,"Santa Clara, CA","Cupertino, CA", CA,False,10000+,48,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD),66,112,89,False,False,False,False,False,False,False,False,False,False,False,True
Data Scientist, Other,4.1,Kforce,"Fairfax, VA","Tampa, FL", VA,False,10000+,58,Company - Public,Staffing & Outsourcing,Business Services,$1 to $2 billion (USD),66,112,89,False,False,False,False,False,False,False,False,False,False,False,True
Data Scientist,Senior,3.5,Evolve Vacation Rental,"Denver, CO","Denver, CO", CO,True,201 to 500,13,Company - Private,Travel Agencies,Travel & Tourism,NA,66,112,89,True,False,False,True,False,False,False,False,False,False,False,True
Analyst,Senior,4.3,The Buffalo Group,"Fort Belvoir, VA","Reston, VA", VA,False,501 to 1000,14,Company - Private,IT Services,Information Technology,$100 to $500 million (USD),66,112,89,True,False,False,False,False,False,False,False,False,False,False,False
Analyst, Other,4.4,OppLoans,"Chicago, IL","Chicago, IL", IL,True,201 to 500,12,Company - Private,Lending,Finance,$100 to $500 million (USD),66,112,89,True,True,False,False,False,False,False,False,False,False,False,True
Data Scientist, Other,3.8,AgreeYa Solutions,"Thousand Oaks, CA","Folsom, CA", CA,False,1001 to 5000,25,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),66,112,89,True,True,False,True,False,False,False,False,False,False,False,True
Data Scientist, Other,3.7,Carolina Power & Light Co,"McLean, VA","Raleigh, NC", VA,False,5001 to 10000,116,Subsidiary or Business Segment,Energy,"Oil, Gas, Energy & Utilities",NA,66,112,89,True,True,False,True,False,False,False,False,True,False,True,True
Other, Other,3.9,Southwest Research Institute,"San Antonio, TX","San Antonio, TX", TX,True,1001 to 5000,77,Nonprofit Organization,Research & Development,Business Services,$500 million to $1 billion (USD),66,112,89,True,False,False,True,False,False,False,False,True,False,False,False
Data Scientist, Other,3.9,Brillient,"Silver Spring, MD","Reston, VA", MD,False,501 to 1000,18,Company - Private,IT Services,Information Technology,$25 to $50 million (USD),66,112,89,True,True,False,False,False,False,False,False,False,False,True,True
Other, Other,3.7,MassMutual,"Boston, MA","Springfield, MA", MA,False,5001 to 10000,173,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),66,112,89,False,False,False,True,False,False,True,True,True,False,True,False
Data Scientist, Other,2.9,Xator Corporation,"Washington, DC","Reston, VA", DC,False,501 to 1000,-1,Contract,IT Services,Information Technology,$25 to $50 million (USD),66,112,89,False,False,False,False,False,False,False,False,False,False,False,False
Data Scientist, Other,4.6,HAN IT Staffing Inc.,"New York, NY","Totowa, NJ", NY,False,51 to 200,12,Company - Private,IT Services,Information Technology,NA,66,112,89,True,True,False,True,False,False,False,False,False,False,True,True
Data Scientist, Other,3.4,Infinitive Inc,"McLean, VA","Cedar Rapids, IA", VA,False,201 to 500,27,Company - Private,Enterprise Software & Network Solutions,Information Technology,$10 to $25 million (USD),66,112,89,True,True,False,True,False,False,True,True,False,True,True,True
Other, Other,4.0,Travelers,"Hartford, CT","Hartford, CT", CT,True,10000+,171,Company - Public,Insurance Carriers,Insurance,$10+ billion (USD),66,112,89,True,False,False,True,False,False,False,True,False,True,True,False
Data Scientist, Other,3.3,Amyris,"Emeryville, CA","Emeryville, CA", CA,True,201 to 500,21,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$100 to $500 million (USD),128,201,164,True,True,False,False,False,False,False,False,False,False,False,True
Data Scientist, Other,4.3,Lightspeed Systems,"Austin, TX","Austin, TX", TX,True,51 to 200,25,Company - Private,Computer Hardware & Software,Information Technology,$25 to $50 million (USD),128,201,164,True,False,False,True,False,False,False,False,False,True,False,True
Data Scientist,Senior,3.9,Thumbtack,"San Francisco, CA","San Francisco, CA", CA,True,501 to 1000,15,Company - Private,Internet,Information Technology,NA,128,201,164,True,False,False,False,False,False,True,True,False,False,False,True
Analyst,Senior,3.6,Twitch,"San Francisco, CA","San Francisco, CA", CA,True,1001 to 5000,13,Subsidiary or Business Segment,Internet,Information Technology,NA,128,201,164,True,True,False,True,True,False,False,False,False,False,False,False
Other, Other,4.7,New Relic,"Portland, OR","San Francisco, CA", OR,False,1001 to 5000,16,Company - Public,Computer Hardware & Software,Information Technology,$100 to $500 million (USD),128,201,164,True,False,False,False,False,False,False,False,False,False,False,True
Other, Other,3.6,Biogen,"Cambridge, MA","Cambridge, MA", MA,True,5001 to 10000,46,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),128,201,164,False,True,False,False,False,False,False,False,False,False,False,False
Data Scientist, Other,-1.0,HireAi,"San Francisco, CA",-1, CA,False,NA,-1,Other Organization,Other,-1,NA,128,201,164,True,True,False,True,True,False,False,True,False,False,False,True
Other,Senior,3.3,Tempus Labs,"Redwood City, CA","Chicago, IL", CA,False,501 to 1000,9,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,NA,128,201,164,True,False,False,True,False,False,False,False,False,True,False,True
Data Scientist, Other,3.3,ICW Group,"San Diego, CA","San Diego, CA", CA,True,501 to 1000,52,Company - Private,Insurance Carriers,Insurance,$500 million to $1 billion (USD),128,201,164,True,True,False,True,False,False,False,False,False,False,False,True
Analyst, Other,3.8,NYSTEC,"New York, NY","Rome, NY", NY,False,51 to 200,28,Nonprofit Organization,Consulting,Business Services,$25 to $50 million (USD),128,201,164,True,False,False,True,False,False,False,False,False,False,False,False
Data Scientist, Other,4.5,E3 Federal Solutions,"Chantilly, VA","McLean, VA", VA,False,501 to 1000,20,Company - Private,Consulting,Business Services,NA,128,201,164,False,False,False,False,False,False,True,False,False,False,True,True
Other, Other,4.5,Kingfisher Systems,"Falls Church, VA","Falls Church, VA", VA,True,51 to 200,19,Company - Private,Federal Agencies,Government,$25 to $50 million (USD),128,201,164,True,False,False,True,False,False,False,False,False,False,False,False
Data Scientist, Other,3.4,Peraton,"Chantilly, VA","Herndon, VA", VA,False,1001 to 5000,7,Company - Private,Aerospace & Defense,Aerospace & Defense,$1 to $2 billion (USD),128,201,164,True,False,False,True,False,False,True,True,False,False,True,True
Data Scientist,Senior,3.1,Group O,"Chicago, IL","Milan, IL", IL,False,1001 to 5000,50,Company - Private,Staffing & Outsourcing,Business Services,$500 million to $1 billion (USD),128,201,164,True,False,False,False,False,False,True,False,False,False,False,True
Manager, Other,4.0,Autodesk,"San Francisco, CA","San Rafael, CA", CA,False,5001 to 10000,42,Company - Public,Computer Hardware & Software,Information Technology,$2 to $5 billion (USD),128,201,164,True,True,False,True,False,False,True,True,False,False,True,True
Other, Other,3.3,Tempus Labs,"Chicago, IL","Chicago, IL", IL,True,501 to 1000,9,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,NA,128,201,164,False,False,False,False,False,False,False,False,False,True,False,True
Data Engineer, Other,4.1,CaptiveAire,"Raleigh, NC","Raleigh, NC", NC,True,1001 to 5000,48,Company - Private,Industrial Manufacturing,Manufacturing,$100 to $500 million (USD),128,201,164,True,False,False,True,False,True,False,True,False,False,False,True
Other, Other,4.2,LSQ,"Orlando, FL","Orlando, FL", FL,True,51 to 200,28,Company - Private,Investment Banking & Asset Management,Finance,$100 to $500 million (USD),128,201,164,True,False,False,True,False,False,True,True,True,True,True,False
Other, Other,3.9,Temboo,"New York, NY","New York, NY", NY,True,1 to 50,-1,Company - Private,IT Services,Information Technology,NA,128,201,164,False,False,False,False,False,False,True,False,False,False,False,True
Data Scientist, Other,-1.0,Kibo,"Philadelphia, PA","Marbella, Spain", PA,False,NA,-1,Company - Public,Other,-1,NA,128,201,164,True,True,False,False,False,False,False,False,False,False,False,True
Data Scientist, Other,3.3,MITRE,"McLean, VA","Bedford, MA", VA,False,5001 to 10000,66,Nonprofit Organization,Federal Agencies,Government,$1 to $2 billion (USD),128,201,164,True,False,False,False,True,False,True,True,False,False,True,True
Data Scientist, Other,3.9,Mars,United States,"Mc Lean, VA",,False,10000+,113,Company - Private,Food & Beverage Manufacturing,Manufacturing,$10+ billion (USD),138,158,148,True,False,False,False,False,False,False,False,False,True,False,True
Data Scientist, Other,4.5,"Fullpower Technologies, Inc.","Santa Cruz, CA","Santa Cruz, CA", CA,True,51 to 200,21,Company - Private,Computer Hardware & Software,Information Technology,$10 to $25 million (USD),138,158,148,True,False,False,True,False,False,False,False,False,True,True,True
Other,Senior,4.2,AeroVironment,"Simi Valley, CA","Simi Valley, CA", CA,True,501 to 1000,53,Company - Public,Aerospace & Defense,Aerospace & Defense,$100 to $500 million (USD),138,158,148,True,True,True,False,False,False,False,False,False,False,False,True
Data Scientist, Other,3.5,Maxar Technologies,"Herndon, VA","Westminster, CO", VA,False,5001 to 10000,-1,Company - Public,Aerospace & Defense,Aerospace & Defense,$2 to $5 billion (USD),138,158,148,True,False,False,False,False,False,False,False,False,False,False,True
Other, Other,4.0,Dynetics,"Huntsville, AL","Huntsville, AL", AL,True,1001 to 5000,50,Company - Private,Aerospace & Defense,Aerospace & Defense,$100 to $500 million (USD),138,158,148,True,False,False,False,False,False,False,False,False,False,False,False
Other, Other,4.5,Systems & Technology Research,"Woburn, MA","Woburn, MA", MA,True,201 to 500,14,Company - Private,Aerospace & Defense,Aerospace & Defense,$100 to $500 million (USD),138,158,148,False,False,False,False,False,False,False,False,False,False,False,False
Analyst,Senior,4.5,Novetta,"Herndon, VA","Mc Lean, VA", VA,False,501 to 1000,12,Company - Private,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),138,158,148,True,True,False,True,False,False,False,False,False,False,False,True
Other, Other,3.8,Applied Research Laboratories,"Austin, TX","Austin, TX", TX,True,501 to 1000,-1,College / University,Colleges & Universities,Education,NA,138,158,148,True,False,False,False,False,False,False,False,False,False,False,False
Data Engineer, Other,3.9,Navy Federal Credit Union,"Merrifield, VA","Vienna, VA", VA,False,10000+,91,Other Organization,Banks & Credit Unions,Finance,NA,138,158,148,False,False,False,True,True,True,False,False,False,False,False,False
Other, Other,2.0,Conagen,"New Bedford, MA","Bedford, MA", MA,False,51 to 200,-1,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,NA,138,158,148,False,False,False,False,False,False,False,False,False,False,False,False
Other, Other,4.8,Alector,"South San Francisco, CA","South San Francisco, CA", CA,True,51 to 200,11,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,NA,138,158,148,False,True,True,False,False,False,False,False,False,False,False,False
Analyst, Other,3.9,Navy Federal Credit Union,"Merrifield, VA","Vienna, VA", VA,False,10000+,91,Other Organization,Banks & Credit Unions,Finance,NA,138,158,148,False,False,False,True,True,True,False,True,False,False,False,False
Other,Senior,3.3,Reynolds American,"Winston-Salem, NC","Winston-Salem, NC", NC,True,5001 to 10000,149,Company - Private,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),138,158,148,False,True,False,False,False,False,False,False,False,False,False,False
Data Scientist,Senior,3.3,MITRE,"Bedford, MA","Bedford, MA", MA,True,5001 to 10000,66,Nonprofit Organization,Federal Agencies,Government,$1 to $2 billion (USD),138,158,148,True,True,False,False,False,False,True,True,True,True,True,True
Other,Senior,5.0,LifeOmic,"Raleigh, NC","Indianapolis, IN", NC,False,51 to 200,8,Company - Private,Enterprise Software & Network Solutions,Information Technology,NA,138,158,148,False,False,False,False,False,False,False,True,False,True,False,True
Other,Senior,4.4,"Homology Medicines, Inc.","New Bedford, MA","Bedford, MA", MA,False,51 to 200,-1,Company - Public,Other,-1,NA,138,158,148,False,False,False,False,False,False,False,False,False,False,False,False
Other, Other,3.4,Spectrum Communications and Consulting,"Chicago, IL","Chicago, IL", IL,True,51 to 200,32,Company - Private,Advertising & Marketing,Business Services,$10 to $25 million (USD),138,158,148,True,False,False,True,False,False,False,False,False,False,False,False
Other, Other,3.3,Inland Empire Health Plan,"Rancho Cucamonga, CA","Rancho Cucamonga, CA", CA,True,1001 to 5000,28,Company - Public,Health Care Services & Hospitals,Health Care,$1 to $2 billion (USD),138,158,148,False,False,True,True,True,True,False,False,False,False,False,False
Data Engineer,Senior,2.9,Affinity Solutions,"New York, NY","New York, NY", NY,True,51 to 200,26,Company - Private,Advertising & Marketing,Business Services,NA,138,158,148,True,False,False,True,True,False,True,True,False,False,False,True
Other, Other,3.8,Sandia National Laboratories,"Livermore, CA","Albuquerque, NM", CA,False,10000+,75,Government,Federal Agencies,Government,$2 to $5 billion (USD),138,158,148,False,True,False,False,False,False,False,False,False,False,False,False
Other, Other,3.5,Maxar Technologies,"McLean, VA","Westminster, CO", VA,False,5001 to 10000,-1,Company - Public,Aerospace & Defense,Aerospace & Defense,$2 to $5 billion (USD),138,158,148,True,False,False,False,False,False,False,False,False,True,False,False
Data Scientist, Other,4.0,AstraZeneca,"Gaithersburg, MD","Cambridge, United Kingdom", MD,False,10000+,111,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),80,132,106,True,True,False,True,False,False,False,False,False,False,False,True
Data Scientist,Senior,4.0,Autodesk,"San Francisco, CA","San Rafael, CA", CA,False,5001 to 10000,42,Company - Public,Computer Hardware & Software,Information Technology,$2 to $5 billion (USD),80,132,106,True,True,False,True,False,False,True,True,False,False,True,True
Data Scientist, Other,3.4,USI,"Southfield, MI","Saint Paul, MN", MI,False,1001 to 5000,26,Company - Private,Construction,"Construction, Repair & Maintenance",$100 to $500 million (USD),80,132,106,True,False,True,True,False,True,False,False,False,False,False,True
Data Scientist, Other,3.9,GSK,"Collegeville, PA","Brentford, United Kingdom", PA,False,10000+,194,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),80,132,106,True,True,False,True,True,False,True,False,False,False,False,False
Data Scientist, Other,3.8,CIA,"Washington, DC","Langley, VA", DC,False,NA,77,Government,Federal Agencies,Government,NA,80,132,106,False,False,False,False,False,False,False,False,False,False,False,False
Data Scientist, Other,4.5,Maven Wave Partners,"Chicago, IL","Chicago, IL", IL,True,201 to 500,16,Company - Private,Consulting,Business Services,$50 to $100 million (USD),80,132,106,True,True,False,True,True,False,True,False,False,True,False,True
Data Scientist, Other,4.3,Ovative Group,"Minneapolis, MN","Minneapolis, MN", MN,True,51 to 200,15,Company - Private,Advertising & Marketing,Business Services,$10 to $25 million (USD),80,132,106,True,True,False,False,False,False,False,False,False,False,False,True
Data Scientist, Other,3.6,Kognetics,"Gahanna, OH","New York, NY", OH,False,1 to 50,-1,Company - Private,Other,-1,NA,80,132,106,True,True,False,True,False,False,False,False,False,False,False,False
Data Scientist, Other,2.9,Envision Healthcare,"Nashville, TN","Nashville, TN", TN,True,10000+,19,Company - Private,Health Care Services & Hospitals,Health Care,NA,80,132,106,True,False,False,True,True,False,True,True,True,True,True,True
Data Scientist, Other,2.9,"Pragmatics, Inc.",United States,"Reston, VA",,False,201 to 500,39,Company - Private,IT Services,Information Technology,$100 to $500 million (USD),80,132,106,True,True,False,False,False,False,True,False,False,False,False,False
Data Scientist, Other,3.2,ConsumerTrack,California,"Los Angeles, CA",CA,False,51 to 200,20,Company - Private,Internet,Information Technology,$25 to $50 million (USD),80,132,106,True,True,False,False,True,False,False,False,False,False,False,True
Other, Other,4.5,Johns Hopkins University Applied Physics Laboratory,"Laurel, MD","Laurel, MD", MD,True,5001 to 10000,82,Nonprofit Organization,Aerospace & Defense,Aerospace & Defense,$1 to $2 billion (USD),80,132,106,False,False,False,False,False,False,False,True,False,False,False,False
Data Scientist, Other,5.0,Phoenix Operations Group,"Annapolis Junction, MD","Woodbine, MD", MD,False,1 to 50,13,Company - Private,IT Services,Information Technology,$1 to $5 million (USD),80,132,106,True,True,False,False,False,False,False,True,False,False,True,True
Data Scientist, Other,3.5,Crossover Health,"San Clemente, CA","Aliso Viejo, CA", CA,False,1 to 50,14,Company - Private,Health Care Services & Hospitals,Health Care,$1 to $5 million (USD),80,132,106,True,True,False,False,True,False,False,False,False,False,True,False
